Alpha,Cl,Cd,Cm
-180.0,0.0,0.001,0.0
-178.73214285714283,0.058235898522595544,0.001,0.05071428571428669
-177.46428571428572,0.11647179704518992,0.001,0.1014285714285711
-176.19642857142858,0.17470769556778432,0.001,0.15214285714285666
-174.92857142857144,0.23294359409037985,0.001,0.2028571428571422
-173.66071428571428,0.2911794926129754,0.001,0.2535714285714289
-172.39285714285714,0.3494153911355698,0.001,0.30428571428571444
-171.12500000000003,0.40765128965816416,0.008867513313171257,0.35499999999999887
-169.85714285714286,0.4658871881807597,0.018322442808088323,0.39951461564236457
-168.5892857142857,0.5241230867033553,0.02898209990524493,0.3952068294683496
-167.32142857142858,0.5823589852259496,0.04082574531595844,0.39089904329433484
-166.05357142857144,0.640594883748544,0.05383033686882855,0.38659125712032
-164.7857142857143,0.6988307822711396,0.06797057455957717,0.38228347094630516
-163.51785714285714,0.7570666807937352,0.08321895001478012,0.3779756847722902
-162.25,0.8153025793163294,0.09954580027266668,0.37366789859827537
-157.08928571428572,0.7299896839292384,0.17643683384883913,0.3429366322296866
-151.92857142857144,0.6842924943236938,0.26815497254685067,0.3020041921643193
-146.76785714285717,0.6536154897003149,0.3717528696364919,0.2842661166322309
-141.60714285714286,0.6261586400320505,0.4839025811469947,0.2803677724238671
-136.44642857142856,0.5956094578910277,0.6010030691011191,0.28432077742065864
-131.28571428571428,0.5584920799058476,0.7192965133138719,0.2918246438670178
-126.12500000000001,0.5130404616416843,0.8349896693402312,0.3013745517030178
-120.96428571428572,0.4586536354106562,0.9443763470700313,0.31160333041484345
-115.80357142857142,0.3955971188819632,1.0439570484090568,0.3200806892869193
-110.64285714285714,0.32481513251892635,1.1305518946187434,0.32815559423837176
-105.48214285714286,0.24779414930607713,1.2014031912293142,0.33147313785909827
-100.32142857142857,0.16645021303189608,1.2542643139573473,0.33411374468968197
-95.16071428571429,0.08302713704733294,1.2874720418888224,0.32978822404449715
-90.0,5.572142936120457e-17,1.3,0.3250000085854236
-84.83928571428571,-0.08302713704733294,1.2874720418888224,0.31124443725846873
-79.67857142857143,-0.16645021303189608,1.2542643139573473,0.29711554780901817
-74.51785714285714,-0.24779414930607713,1.2014031912293142,0.2773661466264371
-69.35714285714285,-0.32481513251892635,1.1305518946187434,0.2571911142360877
-64.19642857142857,-0.3955971188819634,1.0439570484090568,0.2340248403022548
-59.035714285714285,-0.4586536354106562,0.9443763470700313,0.21070537924080926
-53.875,-0.513040461641684,0.8349896693402317,0.186719270494383
-48.714285714285715,-0.5584920799058476,0.7192965133138721,0.16299647646121757
-43.55357142857143,-0.5956094578910277,0.601003069101119,0.14006728371662994
-38.39285714285714,-0.6261586400320505,0.4839025811469947,0.11737991286903289
-33.232142857142854,-0.6536154897003149,0.3717528696364922,0.09522723710478175
-28.071428571428577,-0.6842924943236937,0.2681549725468509,0.06996888481370314
-22.91071428571429,-0.7299896839292384,0.17643683384883913,0.03950564871377468
-17.75,-0.9889010798694149,0.0987905228715593,-0.0021
-17.5,-1.1836734247677436,0.09066492865087938,-0.006
-17.25,-1.2048472691129872,0.08347056901431216,-0.0098
-17.0,-1.2250132713737516,0.07654872557101611,-0.0135
-16.75,-1.2438690789246927,0.07003851758421921,-0.0169
-16.5,-1.2602052812644353,0.06400606584639319,-0.0201
-16.25,-1.2737195257676353,0.058520693340499495,-0.023
-16.0,-1.284210244017397,0.053592099116467014,-0.0256
