# Re = 1.0e6, max(Cl/Cd) = 170.86600767919896 at alpha = 4.545454545454554 deg
-9.000000000000000000e+01 -7.678535430653904863e-17 1.254000000000000004e+00
-8.818181818181817277e+01 -3.984976767378298895e-02 1.252953520804601206e+00
-8.636363636363635976e+01 -7.970551609614985600e-02 1.249387199590887843e+00
-8.454545454545454675e+01 -1.194082683321641275e-01 1.243316047902855326e+00
-8.272727272727273373e+01 -1.588006799664654078e-01 1.234765162040633690e+00
-8.090909090909090651e+01 -1.977276895105838928e-01 1.223769621352133630e+00
-7.909090909090909349e+01 -2.360371668556005831e-01 1.210374346328465078e+00
-7.727272727272726627e+01 -2.735805576835137476e-01 1.194633917075181850e+00
-7.545454545454545325e+01 -3.102135219484896678e-01 1.176612352890958446e+00
-7.363636363636362603e+01 -3.457965647707631485e-01 1.156382853841912750e+00
-7.181818181818182723e+01 -3.801956583589576888e-01 1.134027505372804168e+00
-7.000000000000000000e+01 -4.132828539006416224e-01 1.109636947145183683e+00
-6.818181818181818699e+01 -4.449368827480739697e-01 1.083310007436596889e+00
-6.636363636363635976e+01 -4.750437466919671947e-01 1.055153304573623885e+00
-6.454545454545453254e+01 -5.034972976808705925e-01 1.025280817004264211e+00
-6.272727272727272663e+01 -5.301998080341618902e-01 9.938134237414530947e-01
-6.090909090909091361e+01 -5.550625330478697883e-01 9.608784170287889559e-01
-5.909090909090908639e+01 -5.780062689519325225e-01 9.266089891914004451e-01
-5.727272727272727337e+01 -5.989619105088054285e-01 8.911436957388104707e-01
-5.545454545454545325e+01 -6.178710142334038480e-01 8.546258968822774138e-01
-5.363636363636363313e+01 -6.346863753825489063e-01 8.172031797160010935e-01
-5.181818181818182012e+01 -6.493726296738727699e-01 7.790267633894230048e-01
-5.000000000000000000e+01 -6.619068943813934958e-01 7.402508896663362314e-01
-4.818181818181817988e+01 -6.722794683459721865e-01 7.010322013253422746e-01
-4.636363636363635976e+01 -6.804946170036930697e-01 6.615291109051504304e-01
-4.454545454545453964e+01 -6.865714774552471589e-01 6.219011623370629405e-01
-4.272727272727271952e+01 -6.905451308752256212e-01 5.823083880356340059e-01
-4.090909090909090651e+01 -6.924679066818503204e-01 5.429106640367534764e-01
-3.909090909090908639e+01 -6.924110071077577144e-01 5.038670657802583053e-01
-3.727272727272726627e+01 -6.904665755927371640e-01 4.653352271315651101e-01
-3.545454545454545325e+01 -6.867503831746556431e-01 4.274707052237556870e-01
-3.363636363636363313e+01 -6.814053824200798637e-01 3.904263536781002464e-01
-3.181818181818181657e+01 -6.746064924742423141e-01 3.543517067272443088e-01
-2.999999999999999289e+01 -6.665671549596492440e-01 3.193923767213708853e-01
-2.818181818181817988e+01 -6.575484787867668102e-01 2.856894674437432946e-01
-2.636363636363635621e+01 -6.478722429325161070e-01 2.533790055983538569e-01
-2.454545454545454319e+01 -6.379397777898917488e-01 2.225913927592235442e-01
-2.272727272727271952e+01 -6.282600382421146268e-01 1.934508799884718244e-01
-2.090909090909091006e+01 -6.194924856080454845e-01 1.660750672389955940e-01
-1.909090909090908283e+01 -6.125146743261924431e-01 1.405744295577629754e-01
-1.727272727272727337e+01 -6.085327713587238563e-01 1.170518719978055483e-01
-1.545454545454544792e+01 -6.092703905100081974e-01 9.560231503136028264e-02
-1.363636363636363669e+01 -6.173088629740773881e-01 7.631231213378929235e-02
-1.181818181818181301e+01 -6.367420585506693431e-01 5.925970107833141570e-02
-1.000000000000000178e+01 -6.673467066238548684e-01 4.355388971579303437e-02
-8.181818181818176328e+00 -5.829910550400900782e-01 2.488901683223444100e-02
-6.363636363636365978e+00 -3.845615823318385695e-01 1.248093477517263176e-02
-4.545454545454541417e+00 -1.734802260246067485e-01 5.956219544020289330e-03
-2.727272727272717301e+00 3.056396550785269589e-02 3.294795228787400151e-03
-9.090909090909057300e-01 2.306205684883396723e-01 2.660541491477071922e-03
9.090909090909184975e-01 4.294328342763970019e-01 2.926680914899235878e-03
2.727272727272730179e+00 6.279893008473353966e-01 3.677934570527680112e-03
4.545454545454553852e+00 8.221307453747825900e-01 4.811552376867923343e-03
6.363636363636365978e+00 1.007817867690494085e+00 6.393165852888903732e-03
8.181818181818190538e+00 1.179880640082816567e+00 8.853785635302501011e-03
1.000000000000000178e+01 1.324392938467329417e+00 1.351343378020313651e-02
1.181818181818182545e+01 1.418557384908540886e+00 2.286507792974173253e-02
1.363636363636363669e+01 1.414023149618829578e+00 3.942099452657737285e-02
1.545454545454546214e+01 1.302638618629374356e+00 5.901352729342981829e-02
1.727272727272727337e+01 1.219312285957619535e+00 8.080245593690957295e-02
1.909090909090909705e+01 1.155556149995017989e+00 1.047008852631437364e-01
2.090909090909091006e+01 1.105796778315601081e+00 1.306135163288872636e-01
2.272727272727273373e+01 1.066212274713729702e+00 1.584370292386943768e-01
2.454545454545454319e+01 1.034086352963721200e+00 1.880604981494844730e-01
2.636363636363636687e+01 1.007429865492142973e+00 2.193658368124670743e-01
2.818181818181817988e+01 9.847489867959993148e-01 2.522282728595027779e-01
3.000000000000001776e+01 9.648978204365363798e-01 2.865168489253397954e-01
3.181818181818182723e+01 9.469816463049517408e-01 3.220949485891733133e-01
3.363636363636364024e+01 9.302916332881232542e-01 3.588208450191460175e-01
3.545454545454545325e+01 9.142597086086107216e-01 3.965482701120537912e-01
3.727272727272728758e+01 8.984266878959561442e-01 4.351270018380907212e-01
3.909090909090910060e+01 8.824193356833729407e-01 4.744034674272401553e-01
4.090909090909091361e+01 8.659335654706421526e-01 5.142213599702104565e-01
4.272727272727271952e+01 8.487219384285560331e-01 5.544222659528731389e-01
4.454545454545456096e+01 8.305842208608423816e-01 5.948463011992168870e-01
4.636363636363637397e+01 8.113601495080865478e-01 6.353327526640417666e-01
4.818181818181817988e+01 7.909238107023747189e-01 6.757207234931495998e-01
4.999999999999999289e+01 7.691792122776083263e-01 7.158497787556742376e-01
5.181818181818183433e+01 7.460567454921316344e-01 7.555605892505864452e-01
5.363636363636364024e+01 7.215103165169807209e-01 7.946955707972043204e-01
5.545454545454545325e+01 6.955149851055628663e-01 8.330995164378134366e-01
5.727272727272728758e+01 6.680649895817747375e-01 8.706202190090743809e-01
5.909090909090910060e+01 6.391720673523382246e-01 9.071090815777577143e-01
6.090909090909091361e+01 6.088640021832917304e-01 9.424217132852699130e-01
6.272727272727272663e+01 5.771833458080863899e-01 9.764185082042201591e-01
6.454545454545456096e+01 5.441862736620474150e-01 1.008965204878760069e+00
6.636363636363637397e+01 5.099415437874339485e-01 1.039933424298242759e+00
6.818181818181818699e+01 4.745295350179435934e-01 1.069201184140642136e+00
7.000000000000000000e+01 4.380413459977550161e-01 1.096653387217760844e+00
7.181818181818182723e+01 4.005779408267641228e-01 1.122182282158191269e+00
7.363636363636364024e+01 3.622493304483731524e-01 1.145687894475809987e+00
7.545454545454545325e+01 3.231737815279500103e-01 1.167078426290874438e+00
7.727272727272726627e+01 2.834770466713981141e-01 1.186270623097046784e+00
7.909090909090910770e+01 2.432916115256911205e-01 1.203190106100388901e+00
8.090909090909092072e+01 2.027559556786389383e-01 1.217771668795043949e+00
8.272727272727273373e+01 1.620138254035161929e-01 1.229959536584330770e+00
8.454545454545456096e+01 1.212135172294958735e-01 1.239707588404818095e+00
8.636363636363637397e+01 8.050717210307475891e-02 1.246979539463955122e+00
8.818181818181818699e+01 4.005008057215814904e-02 1.251749084358432018e+00
9.000000000000000000e+01 7.678535430653904863e-17 1.254000000000000004e+00
